image_path,filename,defect_type,final_severity,rationale,label_source,requires_review
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6737.JPEG,5.MOV_20201223130541_6737.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6738.JPEG,5.MOV_20201223130541_6738.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6739.JPEG,5.MOV_20201223130541_6739.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6740.JPEG,5.MOV_20201223130541_6740.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6967.JPEG,5.MOV_20201223130541_6967.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6968.JPEG,5.MOV_20201223130541_6968.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6969.JPEG,5.MOV_20201223130541_6969.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6970.JPEG,5.MOV_20201223130541_6970.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6971.JPEG,5.MOV_20201223130541_6971.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6972.JPEG,5.MOV_20201223130541_6972.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6973.JPEG,5.MOV_20201223130541_6973.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6974.JPEG,5.MOV_20201223130541_6974.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6975.JPEG,5.MOV_20201223130541_6975.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6976.JPEG,5.MOV_20201223130541_6976.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6977.JPEG,5.MOV_20201223130541_6977.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6978.JPEG,5.MOV_20201223130541_6978.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6979.JPEG,5.MOV_20201223130541_6979.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6980.JPEG,5.MOV_20201223130541_6980.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6981.JPEG,5.MOV_20201223130541_6981.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6982.JPEG,5.MOV_20201223130541_6982.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6983.JPEG,5.MOV_20201223130541_6983.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6984.JPEG,5.MOV_20201223130541_6984.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6985.JPEG,5.MOV_20201223130541_6985.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6986.JPEG,5.MOV_20201223130541_6986.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6987.JPEG,5.MOV_20201223130541_6987.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6988.JPEG,5.MOV_20201223130541_6988.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6989.JPEG,5.MOV_20201223130541_6989.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6990.JPEG,5.MOV_20201223130541_6990.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6991.JPEG,5.MOV_20201223130541_6991.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6992.JPEG,5.MOV_20201223130541_6992.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_6993.JPEG,5.MOV_20201223130541_6993.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7087.JPEG,5.MOV_20201223130541_7087.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7088.JPEG,5.MOV_20201223130541_7088.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7089.JPEG,5.MOV_20201223130541_7089.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7090.JPEG,5.MOV_20201223130541_7090.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7091.JPEG,5.MOV_20201223130541_7091.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7092.JPEG,5.MOV_20201223130541_7092.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7093.JPEG,5.MOV_20201223130541_7093.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7094.JPEG,5.MOV_20201223130541_7094.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7095.JPEG,5.MOV_20201223130541_7095.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7096.JPEG,5.MOV_20201223130541_7096.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_7097.JPEG,5.MOV_20201223130541_7097.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8166.JPEG,5.MOV_20201223130541_8166.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8167.JPEG,5.MOV_20201223130541_8167.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8168.JPEG,5.MOV_20201223130541_8168.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8169.JPEG,5.MOV_20201223130541_8169.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8170.JPEG,5.MOV_20201223130541_8170.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8171.JPEG,5.MOV_20201223130541_8171.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8172.JPEG,5.MOV_20201223130541_8172.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8173.JPEG,5.MOV_20201223130541_8173.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8174.JPEG,5.MOV_20201223130541_8174.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8175.JPEG,5.MOV_20201223130541_8175.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8176.JPEG,5.MOV_20201223130541_8176.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8177.JPEG,5.MOV_20201223130541_8177.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8178.JPEG,5.MOV_20201223130541_8178.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8179.JPEG,5.MOV_20201223130541_8179.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8180.JPEG,5.MOV_20201223130541_8180.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8181.JPEG,5.MOV_20201223130541_8181.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8182.JPEG,5.MOV_20201223130541_8182.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8183.JPEG,5.MOV_20201223130541_8183.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8184.JPEG,5.MOV_20201223130541_8184.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8185.JPEG,5.MOV_20201223130541_8185.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8186.JPEG,5.MOV_20201223130541_8186.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8187.JPEG,5.MOV_20201223130541_8187.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8188.JPEG,5.MOV_20201223130541_8188.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8189.JPEG,5.MOV_20201223130541_8189.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8219.JPEG,5.MOV_20201223130541_8219.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8220.JPEG,5.MOV_20201223130541_8220.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\5.MOV_20201223130541_8221.JPEG,5.MOV_20201223130541_8221.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0180.JPEG,6.MOV_20201227192101_0180.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0181.JPEG,6.MOV_20201227192101_0181.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0182.JPEG,6.MOV_20201227192101_0182.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0183.JPEG,6.MOV_20201227192101_0183.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0184.JPEG,6.MOV_20201227192101_0184.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0185.JPEG,6.MOV_20201227192101_0185.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0251.JPEG,6.MOV_20201227192101_0251.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0252.JPEG,6.MOV_20201227192101_0252.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0253.JPEG,6.MOV_20201227192101_0253.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0254.JPEG,6.MOV_20201227192101_0254.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0255.JPEG,6.MOV_20201227192101_0255.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0901.JPEG,6.MOV_20201227192101_0901.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0902.JPEG,6.MOV_20201227192101_0902.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0903.JPEG,6.MOV_20201227192101_0903.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0904.JPEG,6.MOV_20201227192101_0904.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0905.JPEG,6.MOV_20201227192101_0905.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0906.JPEG,6.MOV_20201227192101_0906.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0907.JPEG,6.MOV_20201227192101_0907.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0908.JPEG,6.MOV_20201227192101_0908.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0909.JPEG,6.MOV_20201227192101_0909.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0910.JPEG,6.MOV_20201227192101_0910.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_0911.JPEG,6.MOV_20201227192101_0911.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1414.JPEG,6.MOV_20201227192101_1414.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1415.JPEG,6.MOV_20201227192101_1415.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1416.JPEG,6.MOV_20201227192101_1416.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1417.JPEG,6.MOV_20201227192101_1417.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1418.JPEG,6.MOV_20201227192101_1418.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1419.JPEG,6.MOV_20201227192101_1419.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1420.JPEG,6.MOV_20201227192101_1420.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1421.JPEG,6.MOV_20201227192101_1421.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1422.JPEG,6.MOV_20201227192101_1422.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1423.JPEG,6.MOV_20201227192101_1423.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1424.JPEG,6.MOV_20201227192101_1424.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1425.JPEG,6.MOV_20201227192101_1425.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1576.JPEG,6.MOV_20201227192101_1576.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1577.JPEG,6.MOV_20201227192101_1577.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1578.JPEG,6.MOV_20201227192101_1578.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1579.JPEG,6.MOV_20201227192101_1579.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1580.JPEG,6.MOV_20201227192101_1580.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1581.JPEG,6.MOV_20201227192101_1581.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1582.JPEG,6.MOV_20201227192101_1582.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1776.JPEG,6.MOV_20201227192101_1776.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1777.JPEG,6.MOV_20201227192101_1777.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1778.JPEG,6.MOV_20201227192101_1778.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1779.JPEG,6.MOV_20201227192101_1779.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1780.JPEG,6.MOV_20201227192101_1780.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1781.JPEG,6.MOV_20201227192101_1781.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\6.MOV_20201227192101_1782.JPEG,6.MOV_20201227192101_1782.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\7.MOV_20201228114152_3933.JPEG,7.MOV_20201228114152_3933.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\7.MOV_20201228114152_3934.JPEG,7.MOV_20201228114152_3934.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
C:\Users\acous\Desktop\sih2026\Railway Track Surface Faults Dataset\Spallings\7.MOV_20201228114152_3935.JPEG,7.MOV_20201228114152_3935.JPEG,Spallings,,HUMAN_REVIEW_REQUIRED,UNRESOLVED,True
