department_Engineering,department_S&T,department_Traction,asset_type_Axle Counter,asset_type_Ballast/Formation Zone,asset_type_Bridge/Culvert,asset_type_Cantilever Assembly,asset_type_Circuit Breaker/Interrupter,asset_type_Colour Light Signal,asset_type_Electronic Interlocking,asset_type_Feeder/Return Conductor,asset_type_Interlocked Level Crossing,asset_type_Level Crossing Surface,asset_type_OHE Contact/Catenary,asset_type_Point Machine,asset_type_Points & Crossing,asset_type_Rail/Track Section,asset_type_Section Insulator,asset_type_Sleeper/Fastening Zone,asset_type_Track Circuit,asset_type_Traction Substation,safety_function_OHE geometry,safety_function_direct train running safety,safety_function_electrical sectioning,safety_function_movement authority indication,safety_function_road-rail interface,safety_function_road-rail protection,safety_function_route locking and conflict prevention,safety_function_route setting,safety_function_route setting and derailment prevention,safety_function_structural route continuity,safety_function_track gauge and stability,safety_function_track geometry and drainage,safety_function_traction current path,safety_function_traction power collection,safety_function_traction power supply,safety_function_traction protection and isolation,safety_function_train detection,zone_?,zone_CR,zone_ECR,zone_ECoR,zone_ER,zone_KR,zone_NCR,zone_NER,zone_NFR,zone_NR,zone_NWR,zone_SCR,zone_SECR,zone_SER,zone_SR,zone_SWR,zone_WCR,zone_WR,state_Andhra Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Delhi,state_Delhi NCT,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Madhya Pradesh,state_Maharashtra,state_Odisha,state_Orissa,state_Puducherry,state_Punjab,state_Rajasthan,state_Tamil Nadu,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,defect_type_DGA anomaly,defect_type_I/O module fault,defect_type_LED aspect partial failure,defect_type_alignment deviation,defect_type_approach settlement,defect_type_aspect colour abnormality,defect_type_ballast fouling,defect_type_bearing distress,defect_type_boom locking fault,defect_type_broken sleeper cluster,defect_type_communication redundancy loss,defect_type_conductor damage,defect_type_connection looseness,defect_type_contact wear,defect_type_contact wire wear,defect_type_cooling system degradation,defect_type_corrugation/wear,defect_type_count mismatch,defect_type_crossing nose wear,defect_type_detection failure,defect_type_drainage blockage,defect_type_evaluator communication fault,defect_type_false occupancy,defect_type_fitting looseness,defect_type_flange-way obstruction,defect_type_flashover marks,defect_type_formation settlement,defect_type_gate detection fault,defect_type_geometry deviation,defect_type_hot spot indication,defect_type_incorrect aspect indication,defect_type_insulation degradation,defect_type_insulator chipping,defect_type_insulator crack,defect_type_joint heating,defect_type_locking obstruction,defect_type_loss of shunt,defect_type_mechanical wear,defect_type_mechanism sluggishness,defect_type_missing/loose fastening,defect_type_motor current abnormality,defect_type_point misalignment,defect_type_poor drainage,defect_type_rail crack indication,defect_type_reset recurrence,defect_type_road surface degradation,defect_type_route setting anomaly,defect_type_sag/height deviation,defect_type_scour/erosion concern,defect_type_signal dark/intermittent,defect_type_sleeper cracking,defect_type_stretcher bar wear,defect_type_structural crack indication,defect_type_surface shelling/squat,defect_type_switch rail gap,defect_type_transformer alarm,defect_type_trip recurrence,defect_type_warning indication fault,defect_type_weld defect,defect_type_wire strand damage,maintenance_overdue_days,days_since_last_maintenance,defect_duration_days,failures_last_365d,same_defect_recurrences_365d,maintenance_overdue_ratio,traffic_impact_ratio,recent_failure_ratio,recurrence_ratio,asset_age_years,asset_criticality_score,scheduled_services_count_proxy,real_daily_train_count,real_criticality_score,network_neighbor_degree,affected_services_if_blocked,maintenance_interval_days,failures_last_30d,failures_last_90d,real_daily_train_count_quantile,asset_criticality_ord,defect_severity_ord,alternative_route_available,inspection_image_available,is_real_traffic_data,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,block_required_target,priority_class_target
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8493150684931506,0.7058823529411765,-0.2571428571428572,0.0,0.0,0.983050847457627,-0.5696621627470161,0.0,0.0,-1.0144985669438769,-0.1804712017443537,-0.615435995110195,-0.451901211946238,-1.2782676248668774,0.3419677959535159,-0.7466016602092024,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.0,2,1,1,0,True,0,6.85,39.0,0,MEDIUM
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5205479452054793,2.1411764705882352,0.08571428571428567,0.0,0.0,3.050847457627119,-0.3401948724365444,0.0,0.0,-0.03247686071320019,0.240256197143116,-0.01201425009063432,-0.4029343463617476,-0.822497817452815,0.7453676226597192,-0.2726655817250458,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.2047047047047047,2,1,1,0,True,1,3.74,44.0,1,MEDIUM
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3561643835616438,-0.6470588235294118,-0.5714285714285715,0.0,0.0,-0.5084745762711864,-0.17097877008468798,0.0,0.0,-0.8244298496089072,1.571128581378988,1.3499948315249455,-0.451901211946238,-1.2782676248668774,3.1657665828969397,0.8233115997695665,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.0,3,1,1,0,True,0,2.64,39.0,1,MEDIUM
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3561643835616438,-0.3411764705882353,-0.4,1.0,1.0,-0.5084745762711864,0.8819214223268617,0.0,1.0,0.8069933075162494,0.4033953926300931,-1.1671358762709363,0.08673430948315666,2.3524208409824814,-0.4648318574588909,-0.9539486945460209,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.8318318318318318,2,1,0,1,False,0,5.75,29.0,0,LOW
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5616438356164384,0.4588235294117647,-0.34285714285714297,0.0,0.0,0.6271186440677967,0.6962537544685752,0.0,0.0,0.8069933075162494,0.23166992369643222,-0.6843984802552877,-0.451901211946238,-1.2782676248668774,-0.4648318574588909,-0.45039161115660453,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.0,2,2,0,0,True,1,9.63,55.0,1,HIGH
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2191780821917808,-0.4,0.22857142857142854,1.0,0.0,-0.14527845036319612,0.6697298019173914,0.0,0.0,-0.6977173713855941,0.017013087529356093,-1.0119702846944778,-0.4029343463617476,-0.822497817452815,-0.4648318574588909,-0.805843670019722,-1.0601732446150418,-0.17201385194215124,-0.27720513551113357,0.2047047047047047,2,1,0,1,True,0,4.89,32.0,0,MEDIUM
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.506849315068493,4.705882352941177,1.3142857142857143,1.0,1.0,6.7457627118644075,0.740813994754564,0.0,1.0,2.343382105973921,-0.2835064831045505,2.0741009255484184,0.7233035620815321,1.6021261580201671,-0.4648318574588909,2.570950889179894,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.914914914914915,2,2,0,1,True,1,8.07,64.0,1,HIGH
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917808219178082,1.6235294117647059,1.6,2.0,0.0,2.305084745762712,0.12782504825628205,0.5,0.0,0.3159824544009108,1.3822305655519607,1.9878978191170524,-0.4029343463617476,-0.822497817452815,0.3419677959535159,1.6823207420221002,-0.16416205085647934,5.644879691995331,3.238077380028604,0.2047047047047047,3,1,1,1,True,0,4.47,53.0,0,HIGH
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1232876712328767,-0.3176470588235294,0.6857142857142859,1.0,1.0,0.10895883777239705,0.2453465610984504,0.0,1.0,-0.6977173713855941,0.017013087529356093,-1.0119702846944778,-0.4029343463617476,-0.822497817452815,-0.4648318574588909,-0.8650856798302415,-1.0601732446150418,-0.17201385194215124,-0.27720513551113357,0.2047047047047047,2,0,0,0,True,0,4.49,24.0,0,LOW
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3561643835616438,-0.18823529411764706,0.08571428571428567,1.0,0.0,-0.5084745762711864,0.02198696066742857,0.0,0.0,0.6802808292929361,0.18015228301633443,-0.718879722827834,-0.4029343463617476,-0.822497817452815,0.7453676226597192,-0.6577386454934231,3.19587992573813,-0.17201385194215124,-0.27720513551113357,0.2047047047047047,2,2,1,1,True,0,8.17,45.0,0,MEDIUM
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561643835616438,4.752941176470588,-0.48571428571428577,0.0,0.0,6.813559322033899,-0.13925075089371503,0.0,0.0,-1.378796941835902,-0.09460846727752326,0.8327761929367506,-0.3050006151927667,-0.2489180598194518,-0.4648318574588909,0.467859540906449,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.48998998998999,2,2,1,1,True,0,8.16,53.0,1,HIGH
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3561643835616438,-0.35294117647058826,0.20000000000000007,1.0,0.0,-0.5084745762711864,0.9349693274292297,1.0,0.0,0.3634996337346533,0.6094659553504866,-0.40854853967491706,-0.35396748077725715,-0.5000079537211939,-0.4648318574588909,-0.06531854738822725,-0.16416205085647934,-0.17201385194215124,3.238077380028604,0.35185185185185186,2,1,0,1,True,1,4.03,39.0,0,MEDIUM
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3424657534246575,-0.3176470588235294,-0.17142857142857149,0.0,0.0,-0.4915254237288136,-0.05542991054992531,0.0,0.0,-0.06415498026902836,1.0731247214713717,0.40176066077992156,-0.2560337496082763,-0.04423814630713145,-0.06143203075268748,0.20127049675911085,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.6036036036036037,3,1,1,1,True,0,4.41,31.0,0,MEDIUM
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917808219178082,0.1411764705882353,-0.45714285714285724,0.0,0.0,0.16949152542372878,0.6962537544685752,0.0,0.0,0.07839655773219868,-0.07743592038415692,-1.0981733911258436,0.08673430948315666,0.8238664868744833,-0.4648318574588909,-0.8947066847355014,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.8318318318318318,2,1,0,0,True,0,4.0,42.0,0,MEDIUM
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.397260273972603,4.6117647058823525,-0.34285714285714297,1.0,0.0,6.610169491525424,0.6343645318491464,0.0,0.0,0.18926997617759783,0.042771907869406205,-0.44302978224746337,-0.35396748077725715,-0.5000079537211939,-0.4648318574588909,-0.2134235719145262,-0.16416205085647934,-0.17201385194215124,-0.27720513551113357,0.35185185185185186,2,2,0,0,True,1,7.66,51.0,1,HIGH
