train_id,region,season,train_type,train_age_years,average_speed_kmph,distance_travelled_km,track_temperature_c,rail_wear_mm,track_vibration_level,ballast_condition,track_curvature_degree,ambient_temperature_c,humidity_percent,rainfall_mm,wind_speed_kmph,wheel_wear_percent,axle_temperature_c,brake_pressure_psi,brake_pad_wear_percent,bearing_temperature_c,battery_voltage,traction_motor_temp_c,signal_system_status,power_consumption_kw,load_factor_percent,daily_trips,delay_minutes,last_maintenance_days,inspection_score,sensor_health_index,failure_type,maintenance_required,failure_severity,risk_score
629,Southern Railway,Monsoon,Passenger,10,72.2279008373945,94846,41.417354071173776,7.500173125499553,3.070062992001918,Good,28.714082052644248,27.06186503245055,64.15137071241409,12.76547546546314,11.75440476507039,55.04657434103965,60.88014668749014,92.06556586730316,8.575632681318776,72.05981485688397,25.33274998560784,105.72345492761954,Normal,881.7885654616077,69.38990941271258,3,25.025416965173793,143.0,79.55328743577361,100.0,None,0,None,46.699680450833
630,Northern Railway,Summer,Passenger,26,106.0193418644161,281852,25.689622386786535,1.7679326527525543,0.0,Good,3.649508396720611,24.5642326545575,70.6790945860666,11.338694682505812,14.516390705997933,17.15812961310788,65.73178434454896,97.33762712442496,67.45628411996891,88.79798901355016,23.228055882549214,60.674656319849106,Warning,1339.555067420758,65.55525351534301,23,18.15109936421738,195.0,87.08835173923113,84.91938546849998,None,0,None,52.48945403725563
631,South Central Railway,Winter,Freight,9,64.370749518721,387722,52.80398545454753,7.708952009536866,5.222631991498955,Good,5.4873937488420355,20.749320802337987,63.161171716899695,11.84528109794639,5.379786659905035,31.312762144734165,87.36259153973488,90.1127925963968,43.80288996516275,46.8375261307482,23.91858746151673,86.39109293267609,Normal,984.0027296176006,85.7005818181121,22,32.45741274051468,251.0,91.62407832563912,65.85809155167092,None,0,None,56.14858835942602
632,Western Railway,Winter,Metro,20,78.99560223276,1080705,58.9735656327726,11.63686327269559,4.724496593868253,Fair,6.625457015630403,20.876679283685704,82.79459429202271,19.830779284636574,20.42761654225784,56.0145497892592,67.15405390860238,88.86815439002675,29.14259546229036,78.62872467880506,25.582102251984587,67.36355154160793,Warning,799.6891075515606,98.69163048030171,3,3.39267387095988,341.0,83.48717592926464,96.646484702773,None,0,None,49.72679056651926
633,Northern Railway,Summer,Freight,12,48.91600104313974,707271,51.480140750302006,9.565031400256146,5.36829527022425,Fair,1.6970301607351965,24.95602469760735,27.474831758474124,17.33613875533974,13.26250058632791,64.29988914464806,60.85491223692741,97.22825674422998,72.56819988614001,76.09587312308932,24.731807065769562,105.94414420817206,Normal,560.1163822520152,82.3203513000876,21,14.712136126646785,183.0,47.293934693725376,72.62447124359187,None,0,None,78.55877127655718
634,Northern Railway,Winter,Freight,27,74.61279171414981,554491,35.1948444577914,6.344582217788075,5.639776548821647,Good,3.5068854112765098,28.642065455262046,100.0,51.567682689501595,18.133468734218457,60.646492201621115,66.36250227614258,87.84481594935569,59.00415981019971,99.13112842831914,24.807804323011393,54.22081266010437,Warning,558.3521912913118,54.59809834107207,24,29.695363791318897,344.0,57.016724275160456,92.97413817792047,None,0,None,65.4507959431948
635,Western Railway,Summer,Freight,10,84.45315096119587,1133428,37.023937248445634,11.42849481773502,5.072432018260042,Good,1.5465764284131989,28.863991149438057,47.09364463544094,,23.18807873451111,56.66836818508184,69.43693912677767,127.71403773128858,14.515514816004945,79.48592606226495,28.339164669490188,66.33490591242784,Warning,700.423717610166,40.45626553526816,17,31.603204849242665,16.0,86.81387104877247,83.44288821930488,Wheel Defect,1,Medium,51.087716706335954
636,South Central Railway,Summer,Express,2,73.14061476051751,212752,44.88297819935447,8.490598087976322,1.4908600041271347,Fair,0.554458519420083,33.59062188970303,50.02234469220307,11.177520796157163,11.760376857922719,34.05398940565547,76.23211390318578,80.02906716415342,44.81276799713695,50.72246252972566,21.497034734233928,73.62057258778714,Normal,1311.052141931144,52.326772941672175,22,8.817806155043847,47.0,58.246430137474995,88.60270181415669,None,0,None,60.43281742734777
637,Western Railway,Summer,Express,16,87.06766214885208,51493,14.048369677526342,3.977525967515894,4.611645493634753,Fair,7.381266019375727,25.348603381642633,37.51587035122668,4.00021480168095,25.696770491580857,46.74839398300983,50.83742090577419,112.81513226191038,71.91165943367832,,20.47086553859967,53.93869774697701,Normal,626.1209986552668,48.415707425959255,9,23.272173279621278,112.0,80.2229109749578,79.95851558726855,None,0,None,61.735508715723995
638,Western Railway,Summer,Passenger,17,63.96257034142901,377359,34.84482171499867,8.72468090787737,3.3961494697343686,Good,19.071795177491797,43.58588762178212,81.2153114765213,11.658422193117495,23.029031505098,20.566104737325524,51.60344925813331,103.09444174426591,25.957584998907016,69.070458306435,19.60436290625499,38.3386600514687,Warning,605.2355353913902,66.63448288534539,5,27.959235784288516,242.0,85.05610183880766,65.88592356345585,None,0,None,54.14884456964265
639,South Central Railway,Summer,Freight,5,77.74149033399475,1054999,27.890777909227936,9.764981257552265,4.209303479930446,Poor,16.281939798730974,39.88263093816152,44.642555212873276,14.123034004647554,9.770154881134296,45.20220448408645,55.95031477764272,108.37359864526528,42.15341438963416,81.94419962083867,28.77148876191731,81.93545704930146,Normal,647.7822714632108,64.3574910977933,23,7.431805832768882,136.0,78.03193745244523,100.0,Signal Failure,1,Low,50.79216472270226
640,Eastern Railway,Summer,Passenger,12,85.69278185190478,534564,50.96145469894907,14.030009021169366,1.6326263865874369,Good,4.967900606197487,34.21581488944558,58.09929915946232,12.277095017385362,,15.548945396797379,60.77913670729884,76.50780349072252,47.05298863719713,63.396279343264624,24.245203803942164,69.88746874188988,Normal,544.5776270124229,21.813222120486145,16,16.963800141587786,6.0,62.43881571281297,100.0,None,0,None,52.53670460561464
641,South Central Railway,Summer,Freight,22,69.73615536047288,1155200,29.790954388570295,4.397245878038937,3.0164265538126553,Good,4.070464208929392,25.782676245292247,84.203707692879,26.48109541770594,21.72059592820153,,,104.90903528001694,73.17102781042209,59.80129762468947,24.630277485274124,77.76840438636019,Warning,598.9517163308512,69.85434418206447,7,30.25492510237754,300.0,80.25057789167006,77.63845239927049,Brake Failure,1,High,62.693473365392606
642,Eastern Railway,Winter,Express,6,88.75758262103261,857668,52.26657175090717,6.921260294533622,5.159432182549467,Fair,4.375108313739684,39.15622327389836,51.892227119624955,17.45350160591389,,8.620766574667002,69.77118800165988,104.35341584779331,48.06340513586902,65.41167419275162,26.515833035238085,80.2653048667836,Normal,959.7084881854108,74.1357394548442,17,20.922969705340677,204.0,86.61410847131506,62.29880158561059,None,0,None,56.383107236656436
643,Eastern Railway,Winter,Passenger,4,67.17086373174268,777325,15.238857092650033,9.460854587556168,3.958672846222301,Fair,5.606214448591575,30.977979581757157,46.983914183887634,16.638399721407577,16.69144622973999,55.56354785952849,56.79058807781964,93.83254300735815,58.874150946061306,73.74141579687654,23.173010047087622,79.36410073032894,Normal,816.442370120051,61.79999194168264,22,11.28048253513885,320.0,78.74895187440671,82.7843064891907,None,0,None,60.62901439357938
644,Northern Railway,Winter,Express,19,106.38988911215554,282835,48.0622513870205,9.322043238635507,6.874589339869276,Fair,0.2407794852295452,23.6752809164222,69.62189315722637,25.194729990112673,13.19811098129501,39.795099126153445,59.39521207135161,102.75310417891937,52.76194222871811,47.634343002947276,25.958266055348407,69.44642819932005,Normal,1104.3328596825731,69.14205876394213,17,23.519752436017615,116.0,100.0,67.42773436515617,None,0,None,55.283849175426084
645,South Central Railway,Summer,Express,1,72.82811113724888,935728,23.48969553099048,11.389732418370304,1.1607208452196098,Poor,1.2416686249306195,19.791320684382743,23.629069072211735,9.924756698478056,0.25479442594594914,61.50346223849685,46.452108970629745,92.27752052039119,,,23.46627814933546,67.63644302410195,Normal,1078.5603468472832,72.8097073777314,15,17.84201729932542,319.0,61.82911774107587,96.93232800693504,None,0,None,55.66819410963812
646,Western Railway,Summer,Express,26,44.695447687553234,746967,61.05755503800151,5.110939273824646,2.370916584083549,Good,7.812973756605858,26.009827729207835,38.674310030883206,20.660274076053284,14.91077893001099,37.79769810454315,65.56418265650285,104.31898907738835,,50.53695555837413,23.957247146534915,81.32862387963057,Normal,873.0819639628892,80.81362622123478,24,7.8109140510472574,12.0,84.41698817426673,86.538970113489,None,0,None,56.35817429820828
647,Northern Railway,Monsoon,Freight,13,91.50138973045637,1298366,29.974937006842673,5.9987667770244535,0.864208538626698,Good,7.956447816971655,32.15646756259034,73.78659705959143,6.813844108892705,15.68909713637476,67.05002741238937,,79.02735209700342,0.0,58.0002413926496,23.186541536930683,57.61315175938908,Normal,836.9593129632688,61.56014669426962,18,30.7790951170864,294.0,88.46396086164025,60.142610417002345,None,0,None,58.0452041643335
648,Southern Railway,Monsoon,Express,6,89.23070749842293,1397062,14.491560632313082,9.642437220244103,1.8959162585827554,Fair,2.2035281650972713,22.00125229141569,27.72346455728703,22.192817498453344,14.799279044309051,56.671167142974966,,84.89308056153831,59.70352391756542,65.58722436618066,25.537786993886286,90.30096732494815,Normal,763.3725273094328,70.72043694442984,17,8.85571339481412,38.0,84.30224236993277,79.35653421631939,None,0,None,60.17563185389281
649,Eastern Railway,Summer,Freight,21,95.39886537443337,1025064,32.25291280854947,9.817501980717799,5.283344973540743,Good,15.781160622000119,26.91191876520216,41.1538749549767,3.3283050372682284,8.79127210221813,60.62773724799379,58.514551413201445,83.3022713420349,,69.58951387186117,24.91358856019428,86.64868753449586,Normal,558.771361359475,71.73674041155729,16,25.004021540442476,63.0,93.72503257014797,95.69663340990823,None,0,None,52.64104804343468
650,Eastern Railway,Winter,Express,18,72.73824923824478,899253,32.89455463164937,8.939330031550163,2.552930008326686,Good,10.015621405469602,15.51297904536577,49.98129056770695,12.533376995955425,19.21967069352992,58.42477061079922,68.13522347521479,89.4465285559046,58.22455872226547,40.236484180443014,26.554171751153664,57.90354746930922,Warning,100.0,76.71184692514659,12,2.9451101653234315,326.0,72.14099392414082,63.898070577165115,None,0,None,69.88372682450263
651,Northern Railway,Winter,Passenger,18,84.92715361767208,874029,29.741414713517532,10.123318479346105,3.754217633461999,Poor,5.274602236488185,29.876133336193885,56.44599522891248,2.6246914097150453,21.05246644501904,66.9622780116232,40.694060389668174,78.39325156623416,23.096865167064447,54.426966596508315,25.385624125135504,86.08909041429983,Normal,609.8750127121186,67.58217571918154,9,18.645722315215778,154.0,56.02263979657741,80.61415225886088,None,0,None,65.68599425739974
652,Southern Railway,Summer,Passenger,28,75.00109862444036,535341,15.992514701451558,6.8432997918000895,5.3580257121349195,Good,9.97617475124347,30.182390431791166,74.28035922156701,26.414271854754418,16.02941921187232,57.686931338725806,71.5159425336057,98.15013989271253,40.1148955751138,69.84240658349368,25.82672030026205,66.90429839550943,Normal,972.1996657344287,74.10585655981674,17,23.191410183456682,253.0,77.4244696568876,73.81149019641893,None,0,None,61.737688088418665
653,Western Railway,Winter,Express,12,63.354796785187844,895963,39.11633505041409,6.2548699585912875,6.9772994462179705,Good,10.733705806053898,9.280916230959466,56.56789445344271,,6.763378425016617,29.785393219397093,,92.6239956867599,15.268968628715793,71.029841456754,26.646238444409853,91.87621014100893,Normal,886.1943592407188,88.64762177687635,22,21.061185894373107,56.0,74.45610059145184,69.62945784694105,None,0,None,56.32820882377943
654,South Central Railway,Summer,Express,7,49.382034919820654,994148,28.404532000157687,16.49283324244151,5.35215644801146,Good,0.6838332505822258,36.93007013278121,,15.315738688043275,11.810782209511137,39.245758062755996,65.80227654974307,106.65933413157175,84.07217124559742,99.7736564756724,24.02961261090188,58.14733338550107,Normal,320.72142455297785,86.96958294492796,11,14.127692873577708,145.0,96.77364523560314,84.986356344003,None,0,None,54.881688843390855
655,Southern Railway,Monsoon,Express,13,90.93693420388361,1295447,52.730738798528414,0.0,3.952297130238126,Good,5.441746987805863,33.35331262936113,100.0,4.215108705097142,5.378522653217354,30.76918060418427,75.76254357596204,87.27238717580087,0.0,75.45015929453652,25.096438142230785,75.2780463913231,Normal,841.1733834500715,59.079378482808366,5,6.776387549894979,,75.42964662215104,100.0,Signal Failure,1,Critical,43.21500077287478
656,Southern Railway,Summer,Freight,26,63.93998839661536,1134954,49.99006909379677,7.360671883071927,4.348075662647069,Good,19.137682558658526,21.362520086570044,86.47647970595159,12.01400759487592,24.17006620976286,68.26070761243938,63.74377077324664,94.60796798895639,25.91205824607112,,26.705901404425926,78.42880899304883,Warning,762.6493070615082,83.71321741471303,18,17.535130579690442,327.0,72.76631854055695,67.21115825485123,None,0,None,65.13379800038372
657,South Central Railway,Monsoon,Express,20,83.28943130556868,1471967,46.5618625696609,4.146244220461446,3.649938199020979,Good,2.041518159147203,33.49574004844706,57.05639670594201,9.05370735180857,18.61080342451251,66.30769060052154,66.64989888626751,69.4724582548619,26.492374048976785,48.093534569951714,,92.14061958293537,Normal,839.4222201167336,88.98981540126809,1,15.352356274269319,249.0,94.49910508938837,94.05856288095907,None,0,None,47.92482590780316
658,Southern Railway,Summer,Passenger,2,70.16740888556899,489451,39.9984100288191,7.2736349271243155,2.904004826581751,Good,10.586601756337778,30.603747944334764,83.52035849188883,9.954522665145078,13.289102311628975,53.41281601494548,62.35973835512061,97.68086755977042,42.80131317235013,52.27761385633396,23.45880051008671,57.967023013728465,Normal,609.6725819240428,64.5702169610946,22,11.079814365104557,184.0,98.48550148873989,100.0,None,0,None,44.96219385703539
659,Central Railway,Monsoon,Passenger,29,96.20485215117372,622481,30.267086476739774,9.285544887609143,1.2351560306269107,Good,11.435901183900484,32.27317327356397,94.85306187452795,2.9372496408363897,33.20564379045385,61.491667089465096,61.04585883023892,101.20316581485622,43.91329828666851,64.52045219247495,27.87325141280791,102.7049997300827,Normal,905.7794598949775,61.42372111944934,24,23.45368559252759,147.0,71.11257454204438,78.85866248550316,None,0,None,63.320811846778405
660,Western Railway,Summer,Passenger,3,62.95441881831987,1224893,39.06770639651112,11.150234732678477,5.918599387676899,Fair,26.936538491712305,32.171686165712764,76.61002834825483,,12.519911210396348,51.840092090349636,59.868074195412134,85.84727377926616,49.59486350707867,76.58621561767025,25.0915966104966,81.42272757766635,Normal,380.03754155183657,50.63828272287382,3,9.991766199259402,58.0,67.11284916965234,49.477510233864,None,0,None,74.40861754838352
661,Western Railway,Monsoon,Passenger,4,87.19415907861261,1476406,57.86216175277707,12.130999663842132,4.2576834316993,Poor,2.878511577512049,31.292661277503015,51.80096557800864,12.335337064120619,1.8504193842649261,61.32865570616666,56.44714455913551,70.84975413505978,21.40437645601073,108.44279865863543,26.21338993673891,63.827628376363926,Normal,684.3878590268685,91.24479940804551,2,6.521251546692948,349.0,67.81565629880306,74.87675384353004,Track Defect,1,Critical,62.46761127451002
662,South Central Railway,Monsoon,Passenger,24,68.10357394532993,1082305,39.34911770899686,0.06566703801753526,3.017572099781063,Fair,1.169292546421088,30.721106054615543,52.08536351681647,11.670258007542573,7.4016869615396965,43.104850189648104,48.433728716049615,99.34573245615145,55.01300102907885,68.1614865402014,24.530751500010727,77.48085184413448,Warning,794.4366395213956,64.27598821442449,11,12.01241441599391,41.0,74.34859862338439,68.13159221000834,None,0,None,64.8496108911216
663,Central Railway,Summer,Passenger,3,98.6670665636008,581229,35.594563353930766,11.369211058767553,2.66468194282123,Good,7.371118471954871,35.745958915591125,86.00280200580863,23.32020154477034,18.537672037071555,77.4396399038182,84.12504783427326,94.85732166934862,4.852062556713186,80.1580016136928,26.992463763010505,68.78596839824519,Normal,966.2679337865778,70.89594698578077,22,9.125596209981039,189.0,82.96478701790527,75.25286664719054,None,0,None,56.96757658629618
664,Western Railway,Monsoon,Express,8,56.94092334255113,80421,45.96438155002298,13.104078939481735,4.236718878752385,Good,8.729657937641822,35.909223328695504,76.7060452748438,8.908102017432157,14.737308565798749,35.365502726852604,69.08472061995664,117.65078069569277,3.914774003347894,,26.82660319079139,60.05908229889318,Normal,735.813604835724,25.425201689993607,14,15.355311763648512,292.0,52.512874284385795,69.9126428593794,None,0,None,63.043110509212255
665,Southern Railway,Winter,Passenger,4,104.29003996408511,869420,26.915183230956025,4.187967855755753,4.423934703410984,Poor,19.860078042700426,31.774517487333675,11.709735548858745,12.915368540461847,18.07086520887494,38.34344281805238,44.094360978896965,99.660577774106,6.743283660640415,68.41473134467917,20.462545115457786,56.19541045138585,Normal,888.5782781097756,100.0,16,5.718216575601819,275.0,100.0,79.26782610781457,None,0,None,44.01926983406882
666,South Central Railway,Winter,Metro,20,60.00586301674199,377070,32.151418073358535,6.862017168219224,2.6300929824778487,Good,9.690891155324335,22.439496792452125,71.46587761244069,7.547584571495728,,36.97214676272017,59.28990818759445,128.57793904439916,40.52393967688869,61.806139146686085,,76.65860248876113,Normal,1045.296500029922,80.42340670859977,7,12.505462546275906,173.0,59.222093576359555,93.85111960205214,None,0,None,58.04878835349724
667,Southern Railway,Winter,Express,16,81.3945700830333,733809,44.85711958683834,5.462123478967286,3.11222629587758,Fair,10.293514678846918,29.86425424804836,80.83855684449999,16.949616014781622,6.228688630406674,52.2418933386078,79.93494388881454,110.2210741953563,45.15985739625479,64.19844694676281,23.86418751352877,71.5637836272501,Normal,767.4557027255895,41.46662879033221,21,14.738418223494907,54.0,70.72729922360786,79.2893331745866,None,0,None,62.10444127086133
668,Eastern Railway,Summer,Passenger,25,72.06624516405573,841357,34.94510092909502,0.0,5.514325938174169,Fair,0.6065655798855056,27.91279084656894,96.37986021918957,6.943354408460253,10.785661883558735,50.218495089768666,47.50120033916454,75.03828591839975,34.798568906549825,77.70937404190921,20.901976687151514,74.66418786761533,Normal,680.0328640825264,57.96521924858953,21,2.079737970262456,,79.99355631323675,96.50244632919942,None,0,None,50.97895867459513
669,Eastern Railway,Monsoon,Express,29,49.208122898474585,517324,32.26217327774374,9.373871872884552,5.990487184139593,Good,7.5880511052251505,24.995522048417183,68.9725340472197,7.385546786675499,20.171198357793923,48.45591560609043,57.5087765759318,86.4312773780627,60.59695759820694,94.06089682486007,24.882557790967716,33.77544949925688,Normal,639.4807065037998,50.14508221223059,8,8.294853473512006,118.0,100.0,65.26293027373488,None,0,None,58.515905384837396
670,Central Railway,Winter,Express,16,20.0,1485945,46.30071144207521,8.637881676883941,4.691433767397625,Poor,7.972640107948796,36.38479819774906,69.06475697565796,17.25279491452348,17.782913195169158,57.762910444749004,53.47274562412363,90.44811486847524,58.533717036277416,74.90982405906682,22.885166211837817,,Normal,788.0216581241577,70.03335440549495,13,29.1461726299,128.0,68.17178446077263,100.0,None,0,None,58.584369560883545
671,Eastern Railway,Winter,Passenger,19,66.10689337655083,1303849,44.568070471102736,11.214450957726072,3.51758783513643,Fair,9.730162980394121,31.243796372535908,59.77303589496275,,14.18248201121971,53.1894752386511,53.21728643856612,100.09479447775237,46.90124772257404,66.842655499816,25.305616480007846,62.61719588115969,Normal,617.9714125411085,62.43457057408567,12,16.796571777312842,36.0,81.69810688675068,80.20787693032119,None,0,None,58.34651410820862
672,Southern Railway,Summer,Express,14,43.84676005375528,1095785,46.4448587611194,9.49763803410683,2.530477109354535,Fair,10.177521281019285,24.418145964271257,55.278985703397545,53.44083206919116,32.723819358250694,42.693151944086374,68.12679053727516,100.70496492570399,34.49273933481958,57.674149664466334,24.542142657273914,47.552805743816705,Normal,509.72119354437024,77.96505963384332,12,11.607580028175239,148.0,60.269458530011946,79.54431641730532,None,0,None,62.64306246027485
673,Southern Railway,Winter,Express,19,44.99183058109781,238977,31.158249170076175,13.987058709688203,3.850419564950446,Good,1.4060121085268202,26.29709877371002,86.22972630643076,42.55438057917363,0.0,54.34671275258574,74.45747150352094,75.5503474905255,46.46590503544415,51.697146620230214,22.025876273148693,67.73244019856367,Normal,486.83829590444725,75.82579726247891,12,12.563738661705344,204.0,82.37471092560186,83.77380596659702,None,0,None,56.969911755934874
674,Central Railway,Monsoon,Passenger,3,115.45708758553212,850770,36.95346145573815,4.024734603274935,3.2946308882494098,Fair,6.685451958534614,32.65221843286321,40.36245518469083,13.979881992377328,16.915512410331687,40.70564898615849,73.21430617424112,98.0034469552568,60.83077121010959,50.469707556826236,20.92392571585053,68.2426986076628,Normal,819.2095470781488,66.02813733246357,18,19.786386081636934,237.0,76.77918631355331,55.97278514520143,None,0,None,68.76727301887604
675,Southern Railway,Winter,Freight,11,74.48549861489636,594238,37.735042037643865,10.972971414261941,3.3513527111188512,Fair,3.499040144507386,24.240063649767418,75.91163565395627,0.90543504080143,,60.50699463688465,,108.84028779346583,,60.02377075171343,25.13417409336591,100.29082179110058,Normal,607.3006481829774,40.111767873084105,7,16.375727318416235,298.0,81.74485158464272,71.5876548130796,None,0,None,59.919939293845964
676,South Central Railway,Monsoon,Metro,20,43.08271753762931,1358959,50.07773555670941,4.3820547382918384,2.0587537116549757,Poor,6.39128947078888,35.22202999477647,50.79387148270846,9.542823671726437,17.832783682889552,50.477862580788376,,82.19208413553203,66.3739123680505,74.29510621215752,26.60165117967715,87.44396833291592,Normal,982.4842297288615,49.388714751957075,6,9.143357002251197,18.0,56.048019109853435,86.35109124716503,None,0,None,67.68807761736937
677,Southern Railway,Summer,Passenger,26,86.99057567124459,982753,33.125411289263795,7.3666319119375006,3.557463401064058,Fair,1.6125484656788234,35.161786036000905,51.03534854482687,14.636639693279259,10.566835812326257,52.59578459132285,64.22974549898878,80.48307131516272,54.62486106240519,81.95867180881704,27.55007718869067,54.82467664650045,Normal,874.2424121917115,62.21940932952977,23,33.70797949277768,185.0,93.0988679379849,66.73494658637159,None,0,None,60.14126176453444
678,Central Railway,Summer,Express,19,89.88021924939027,186527,54.14963189831752,7.933366061826576,2.366983496404621,Good,9.01950871287761,23.777528792188626,46.122784429586446,9.602888479480644,0.21325403634541296,30.218981200039096,51.36290459870322,89.29312610794588,74.31801237305383,102.63565655178672,24.50296322755388,63.92689876117215,Normal,762.9176345137375,67.3780960532495,11,9.581379762432245,195.0,74.8073815346915,68.87425629960407,None,0,None,65.3919757939605
679,Southern Railway,Summer,Passenger,30,69.23158214455626,1456067,51.68890792469249,9.041238672175506,5.0619320490667885,Poor,5.419406912237143,26.262521239473646,51.614347543938784,9.051467553632852,16.785418916993496,64.02166512211076,,86.6011999762818,36.92968810382558,,23.12947662854386,,Normal,690.2164237362645,43.488809991369365,2,8.349743942109553,210.0,88.77363274945355,100.0,None,0,None,49.07193152158171
680,Eastern Railway,Monsoon,Passenger,8,78.54425068933372,435858,28.32699737673812,10.578430660938427,5.502018575372707,Fair,0.642138778743265,23.017882580807683,80.42717567349789,1.1427407258696443,13.497679394180786,,70.90956850123791,97.45113250403946,51.206861472463224,83.57590920811425,27.545972557554865,80.25825713554603,Normal,941.9285623199185,69.64232918089674,20,27.436204430147253,194.0,66.26324128895544,100.0,Wheel Defect,1,High,56.944929387269276
681,South Central Railway,Monsoon,Freight,21,78.93239649986225,780957,34.298949566566534,9.264456161787944,1.936585253041815,Fair,1.2059519610433045,18.547286748736425,45.9887105554259,,22.972084301810067,52.14821109131536,63.3902093776751,81.24489274605186,54.01486354792857,74.15372650350734,,79.60038784064555,Normal,1102.8805053583992,100.0,7,10.62569055104144,26.0,71.68620053933073,100.0,None,0,None,55.83429100712083
682,Central Railway,Monsoon,Passenger,4,104.52740027860028,1320474,37.395201528952875,12.361374288309705,2.6650560005547397,Good,10.996270937189438,40.55193631671697,91.09596679867406,6.401144564318483,,69.921217942457,58.951647388048336,112.7698313308608,,,16.928342260174652,66.76291216821089,Normal,319.59999904333955,48.77661363332314,16,36.86389668931032,364.0,66.58960246655144,87.50217757028325,None,0,None,65.3395798490585
683,Eastern Railway,Monsoon,Express,10,75.99654382125313,601058,38.828760617827875,3.6272887547494346,5.792305953034218,Good,13.880625384603924,23.30905902006968,,6.644893429663783,17.495585873523723,72.28480906707101,60.01153139431393,83.45485910926138,42.227550941784784,66.69605642681242,25.453040895898805,75.89775855526798,Normal,1031.4662452350174,34.82403533343377,18,9.04676651633267,50.0,88.21528538210217,97.98847994658838,None,0,None,52.00553613628668
684,Eastern Railway,Monsoon,Passenger,20,60.98496945517114,933466,43.38231261132834,10.955935087486946,4.103817742951327,Good,5.019383213067027,37.59211739106369,50.75816361569101,8.27687238868177,16.511865734031804,57.552343346550416,58.409790586526135,69.6504491956827,23.13360112737889,75.55703283347447,23.383621437705038,68.69302669626293,Normal,916.1183913608129,62.80936094633881,10,20.813478345882384,76.0,71.69205085191267,74.88685453495557,None,0,None,60.80027478568552
685,Western Railway,Summer,Passenger,20,39.72658092539439,549530,35.653129701338294,5.278025242279986,5.233995204406126,Good,1.3085212371220685,28.131879979055505,51.23314909391672,37.47031100681026,8.836194648431913,28.474852881410108,64.81234199869256,84.35502485589849,28.974908086045023,98.25818112893054,23.233864186906988,85.1901022822039,Normal,720.9536996893102,29.073781893444426,7,18.990347463914333,125.0,86.26127001274952,94.51086628531243,None,0,None,45.34721644079659
686,South Central Railway,Summer,Freight,26,80.31741725020882,735828,44.561303048261436,5.3207165006223125,3.6274737805106834,Good,1.7554912717776194,39.46888762345024,58.499387719766645,5.559636673716036,5.5754417923388715,49.630487860447275,51.69914112714768,91.36592062692078,13.527809708890707,76.19731040151449,24.50137325890559,81.35937719046834,Normal,828.5440122204541,47.65071782589429,6,8.76637323108962,326.0,79.32043465666536,95.08457399478577,None,0,None,48.43199160739281
687,Northern Railway,Monsoon,Express,27,75.80136922591352,694022,56.8403404613863,6.480515844835069,4.238752851945863,Fair,2.891630225325989,16.495748398995637,81.40187907124445,24.983048784239223,15.128835162026414,70.36400356152294,42.79809248611997,75.15469808323337,70.94549293822038,70.6404239890503,19.51008887375467,56.71447129379341,Normal,390.99952300597965,87.4954624053103,21,27.285331449868593,92.0,69.31018596098089,77.66319238196662,None,0,None,69.75574205492987
688,Southern Railway,Summer,Passenger,24,57.03107516682795,271851,40.67406871330658,10.927918890187232,4.706264468281105,Good,3.268486690242367,15.822840784182542,69.65119162679869,36.829977907116216,15.43461364917327,42.45206725101502,64.21026059398827,86.8639382201889,28.80009550848876,70.58744102027012,20.944538866429866,80.54316847806936,Normal,969.7991295484014,43.17575528804191,18,23.258368489887527,329.0,92.8299737788365,72.21155186536765,None,0,None,52.92329043845412
689,Northern Railway,Winter,Passenger,13,103.73637606005016,1040146,48.48240821863097,4.931758477778203,4.746466602355724,Good,2.75884213055734,34.27256216854715,68.01941297243256,19.54632950879177,12.73499240444146,37.76092566723783,,111.87849765965957,16.492487058787912,60.027804210330316,22.914390230875433,78.56123651852464,Normal,611.0829280223915,100.0,4,13.84199759295257,250.0,63.986599829039584,78.76443562039235,None,0,None,58.17514950160269
690,South Central Railway,Winter,Express,4,52.29966480920927,425650,47.670446435339294,5.331048664471224,4.18517726897361,Good,1.5893719006384834,29.611010704243252,14.295012887250067,30.38409307410745,6.351711648688346,68.81332553770618,46.1223548468323,101.99270039072996,40.92356380570559,,24.10545371083295,75.46052397129849,Normal,689.5130882022333,71.28316800785629,23,4.335456435976553,35.0,74.81869276155231,75.06034090479673,Wheel Defect,1,Medium,64.0028716182896
691,Eastern Railway,Monsoon,Freight,3,47.01305221467891,502904,44.76359896106476,9.796443763761594,4.16239806013085,Fair,14.796624349075287,33.39786933180225,68.0442544800451,21.787173403580557,20.505728810456127,30.77624238844119,57.821611212687365,80.16073020715862,67.69193756185226,,24.71540876556595,,Normal,1289.2225660956296,62.185377716003885,22,14.714224519373946,95.0,72.02236037459696,78.85228023742458,None,0,None,61.96410277833649
692,South Central Railway,Summer,Freight,7,74.00561165954146,728515,32.9894008729234,6.330515624921502,1.1624147798123037,Poor,3.5317348468084164,32.56319356481913,36.91439177087914,9.855223315238762,10.002908519845057,38.70026971251599,59.30550612843551,94.41832183198322,89.52478047758325,56.178282178944876,24.51588373200096,68.5489101114864,Normal,628.2639661275791,95.97468831038657,3,18.81777874002915,336.0,66.04896593224478,65.75759498324152,None,0,None,73.10146120809469
